GEOID,white,black,hispanic,asian,white_inflow,black_inflow,hispanic_inflow,asian_inflow,Under $50K,$50K - $100K,$100K - $200K,Over $200K,Under $50K_inflow,$50K - $100K_inflow,$100K - $200K_inflow,Over $200K_inflow,Food,Shopping,Work,Health,Religious,Service,Entertainment,Grocery,Education,Arts/Museum,Transportation,Sports,Lean Democrat,Lean Republican,Other,Lean Democrat_inflow,Lean Republican_inflow,Other_inflow
482013227004,0.120324189526185,0.0579800498753117,0.801122194513716,0.0,0.0,0.0,0.0,0.0,0.4949899799599198,0.4428857715430861,0.0621242484969939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227045075125208,0.25542570951585974,0.12186978297161936,0.0,0.0,0.0
482013228001,0.145445641527914,0.0,0.854554358472086,0.0,0.0,0.0,0.0,0.0,0.4955947136563877,0.4251101321585903,0.0572687224669603,0.0220264317180616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7226027397260274,0.1421232876712329,0.13527397260273974,0.0,0.0,0.0
482013228002,0.0326633165829146,0.0,0.967336683417085,0.0,0.0,0.0,0.0,0.0,0.6725978647686833,0.0782918149466192,0.2491103202846975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827433628318584,0.06858407079646017,0.10398230088495575,0.0,0.0,0.0
482013228003,0.0984271943176053,0.0,0.901572805682395,0.0,0.0,0.0,0.0,0.0,0.5720081135902637,0.2657200811359026,0.1237322515212981,0.0385395537525354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044334975369458,0.1330049261083744,0.1625615763546798,0.0,0.0,0.0
482013228004,0.097261039686976,0.0,0.85466741196199,0.0346562325321409,0.0,0.0,0.0,0.0,0.550755939524838,0.1857451403887689,0.2526997840172786,0.0107991360691144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730220492866408,0.11802853437094682,0.10894941634241245,0.0,0.0,0.0
482013229001,0.0751953125,0.0,0.9248046875,0.0,0.0,0.0,0.0,0.0,0.4554794520547945,0.3270547945205479,0.2174657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258706467661692,0.07296849087893864,0.1011608623548922,0.0,0.0,0.0
482013229002,0.120734908136483,0.0,0.879265091863517,0.0,0.0,0.0,0.0,0.0,0.7885714285714286,0.2114285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.09824561403508772,0.16842105263157894,0.0,0.0,0.0
482013229003,0.0482866043613707,0.0,0.951713395638629,0.0,0.0,0.0,0.0,0.0,0.6375000000000001,0.340625,0.021875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7759336099585062,0.0995850622406639,0.12448132780082988,0.0,0.0,0.0
482013230001,0.0489391796322489,0.0042432814710042,0.946534653465346,0.0002828854314002,0.0,0.0,0.0,0.0,0.8087885985748219,0.1543942992874109,0.0368171021377672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8841121495327103,0.06728971962616823,0.048598130841121495,0.0,0.0,0.0
482013230002,0.0142276422764228,0.0223577235772358,0.963414634146341,0.0,0.0,0.0,0.0,0.0,0.5756385068762279,0.1512770137524558,0.2730844793713163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7811447811447811,0.13468013468013468,0.08417508417508418,0.0,0.0,0.0
482013230003,0.0984400215169446,0.0,0.901559978483055,0.0,0.0,0.0,0.0,0.0,0.8070175438596491,0.1929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706365503080082,0.09856262833675565,0.030800821355236138,0.0,0.0,0.0
482013231001,0.0889460154241645,0.0786632390745501,0.822622107969152,0.0,0.0,0.0,0.0,0.0,0.742798353909465,0.1358024691358024,0.0925925925925925,0.0288065843621399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813725490196079,0.10784313725490197,0.2107843137254902,0.0,0.0,0.0
482013231002,0.0273455917020273,0.0688354549740688,0.903818953323904,0.0,0.0,0.0,0.0,0.0,0.7789165446559297,0.199121522693997,0.0219619326500732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7005649717514124,0.11487758945386065,0.18455743879472694,0.0,0.0,0.0
482013232001,0.221171171171171,0.0,0.763513513513513,0.0058558558558558,0.0,0.0,0.0,0.0,0.4448598130841121,0.2485981308411215,0.2747663551401869,0.0317757009345794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557177615571776,0.2542579075425791,0.09002433090024331,0.0,0.0,0.0
482013232002,0.188831318364997,0.0443293033966609,0.766839378238342,0.0,0.0,0.0,0.0,0.0,0.5693693693693693,0.0990990990990991,0.3315315315315315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6173120728929385,0.15034168564920272,0.23234624145785876,0.0,0.0,0.0
482013232003,0.237113402061856,0.0979381443298969,0.649484536082474,0.0154639175257732,0.0,0.0,0.0,0.0,0.3090909090909091,0.5636363636363636,0.0,0.1272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7399103139013453,0.16591928251121077,0.09417040358744394,0.0,0.0,0.0
482013232004,0.138047138047138,0.0,0.856902356902357,0.0,0.0,0.0,0.0,0.0,0.547112462006079,0.2310030395136778,0.2218844984802431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125193199381762,0.17001545595054096,0.11746522411128284,0.0,0.0,0.0
482013233001,0.127750939345142,0.108964036500268,0.734299516908213,0.011808910359635,0.0,0.0,0.0,0.0,0.7534818941504179,0.1949860724233983,0.0362116991643454,0.0153203342618384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8520710059171598,0.07889546351084813,0.06903353057199212,0.0,0.0,0.0
482013233002,0.169315825846579,0.0,0.830684174153421,0.0,0.0,0.0,0.0,0.0,0.5902061855670103,0.3144329896907216,0.095360824742268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7245119305856833,0.13665943600867678,0.13882863340563992,0.0,0.0,0.0
482013234001,0.0505860579888957,0.000925354719309,0.947871684145589,0.0,0.0,0.0,0.0,0.0,0.6575342465753424,0.2440846824408468,0.0983810709838107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198660714285714,0.1484375,0.13169642857142858,0.0,0.0,0.0
482013234002,0.156538648517258,0.0,0.801652892561983,0.0418084589207584,0.0,0.0,0.0,0.0,0.4682080924855491,0.3853564547206166,0.1098265895953757,0.0366088631984585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7090909090909091,0.15974025974025974,0.13116883116883116,0.0,0.0,0.0
482013234003,0.0144702842377261,0.0599483204134367,0.915245478036176,0.0103359173126615,0.0,0.0,0.0,0.0,0.5301645338208409,0.469835466179159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6384615384615384,0.1282051282051282,0.23333333333333334,0.0,0.0,0.0
482013234004,0.146219686162625,0.0,0.853780313837375,0.0,0.0,0.0,0.0,0.0,0.891304347826087,0.029891304347826,0.0788043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7743732590529248,0.19220055710306408,0.033426183844011144,0.0,0.0,0.0
482013235001,0.0994605529332434,0.156776803776129,0.740728253540121,0.0,0.0,0.0,0.0,0.0,0.7684426229508197,0.125,0.0922131147540983,0.0143442622950819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8711180124223602,0.07298136645962733,0.055900621118012424,0.0,0.0,0.0
482013235002,0.124500665778961,0.0565912117177097,0.818908122503329,0.0,0.0,0.0,0.0,0.0,0.8896103896103896,0.1103896103896103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825503355704698,0.087248322147651,0.087248322147651,0.0,0.0,0.0
482013235003,0.084788029925187,0.105569409808811,0.809642560266002,0.0,0.0,0.0,0.0,0.0,0.8051643192488264,0.1126760563380281,0.0586854460093896,0.0234741784037558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031331592689295,0.22715404699738903,0.16971279373368145,0.0,0.0,0.0
482013236001,0.577361018084394,0.087073007367716,0.303415941058272,0.0207635632953784,0.0,0.0,0.0,0.0,0.8654797230464887,0.1078140454995054,0.0267062314540059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5554445554445554,0.21878121878121878,0.22577422577422576,0.0,0.0,0.0
482013236002,0.113128491620112,0.0,0.886871508379888,0.0,0.0,0.0,0.0,0.0,0.7314814814814815,0.1203703703703703,0.1481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5386266094420601,0.2703862660944206,0.19098712446351931,0.0,0.0,0.0
482013236003,0.365035317860747,0.0214429868819374,0.587285570131181,0.0,0.0,0.0,0.0,0.0,0.3036437246963562,0.3757085020242915,0.2607287449392712,0.0599190283400809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5068710359408034,0.35517970401691334,0.1379492600422833,0.0,0.0,0.0
482013236004,0.176115802171291,0.0536791314837153,0.599517490952955,0.170687575392039,0.0,0.0,0.0,0.0,0.324577861163227,0.4071294559099437,0.2345215759849906,0.0337711069418386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5874125874125874,0.24708624708624707,0.1655011655011655,0.0,0.0,0.0
482013237011,0.244334277620397,0.0113314447592068,0.725212464589235,0.0,0.0,0.0,0.0,0.0,0.6489151873767258,0.1538461538461538,0.1972386587771203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7334905660377359,0.16745283018867924,0.09905660377358491,0.0,0.0,0.0
482013237012,0.447586206896552,0.0068965517241379,0.54551724137931,0.0,0.0,0.0,0.0,0.0,0.2248908296943231,0.2074235807860262,0.4497816593886463,0.1179039301310043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3177966101694915,0.577683615819209,0.10451977401129943,0.0,0.0,0.0
482013237013,0.309362934362934,0.0555019305019305,0.540057915057915,0.0313706563706564,0.0,0.0,0.0,0.0,0.6366704161979753,0.2879640044994376,0.0506186726659167,0.0247469066366704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5229226361031518,0.2492836676217765,0.22779369627507162,0.0,0.0,0.0
482013237021,0.384647302904564,0.0008298755186721,0.579668049792531,0.0348547717842324,0.0,0.0,0.0,0.0,0.5917874396135265,0.1582125603864734,0.2077294685990338,0.0422705314009661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43730886850152906,0.38837920489296635,0.1743119266055046,0.0,0.0,0.0
482013237022,0.318240620957309,0.0,0.490297542043984,0.183699870633894,0.0,0.0,0.0,0.0,0.3890909090909091,0.3781818181818182,0.2145454545454545,0.0181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4584139264990329,0.4119922630560928,0.12959381044487428,0.0,0.0,0.0
482013238011,0.186058981233244,0.0,0.805898123324397,0.0,0.0,0.0,0.0,0.0,0.4651539708265802,0.4116693679092382,0.1085899513776337,0.0145867098865478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846560846560846,0.17142857142857143,0.1439153439153439,0.0,0.0,0.0
482013238012,0.243989769820972,0.0,0.745780051150895,0.0,0.0,0.0,0.0,0.0,0.4398563734290844,0.2998204667863555,0.2603231597845601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5983981693363845,0.2745995423340961,0.12700228832951946,0.0,0.0,0.0
482013238021,0.114935064935065,0.025974025974026,0.841558441558442,0.0035714285714285,0.0,0.0,0.0,0.0,0.6278586278586279,0.2817047817047817,0.0904365904365904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6158415841584158,0.2188118811881188,0.16534653465346535,0.0,0.0,0.0
482013238022,0.276573787409701,0.0098039215686274,0.659958720330237,0.0247678018575851,0.0,0.0,0.0,0.0,0.5277337559429477,0.1917591125198098,0.2614896988906497,0.0190174326465927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5694603903559128,0.28587830080367393,0.1446613088404133,0.0,0.0,0.0
482013239001,0.188661710037175,0.0776022304832714,0.721654275092937,0.0120817843866171,0.0,0.0,0.0,0.0,0.8018134715025906,0.1282383419689119,0.0699481865284974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8067375886524822,0.15070921985815602,0.0425531914893617,0.0,0.0,0.0
482013239002,0.493333333333333,0.0127777777777778,0.458333333333333,0.0038888888888888,0.0,0.0,0.0,0.0,0.6428571428571429,0.1997084548104956,0.1574344023323615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4884353741496599,0.28843537414965986,0.22312925170068026,0.0,0.0,0.0
482013240001,0.412322274881517,0.014218009478673,0.550710900473934,0.009952606635071,0.0,0.0,0.0,0.0,0.497553017944535,0.231647634584013,0.2463295269168026,0.0244698205546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093411996066863,0.3185840707964602,0.1720747295968535,0.0,0.0,0.0
482013240002,0.422674244690398,0.0116661681124738,0.447502243493868,0.0996111277295842,0.3810909571089029,0.08441323472654452,0.478200880109666,0.05629492805488662,0.2902439024390243,0.2934959349593496,0.3552845528455284,0.0609756097560975,0.4107659589950946,0.24354768423095302,0.2750100805815314,0.07067627619242099,0.1603665949228481,0.1603665949228481,0.1603665949228481,0.0,0.0,0.0,0.1603665949228481,0.0,0.0,0.0,0.0,0.0,0.4391201885310291,0.401413982717989,0.15946582875098192,0.5224503673496486,0.3300681866943631,0.14748144595598828
482013241001,0.0389513108614232,0.0,0.961048689138577,0.0,0.0,0.0,0.0,0.0,0.6788990825688074,0.1529051987767584,0.1681957186544342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799564270152506,0.1111111111111111,0.10893246187363835,0.0,0.0,0.0
482013241002,0.0601577909270217,0.0,0.939842209072978,0.0,0.0,0.0,0.0,0.0,0.8114478114478114,0.1144781144781144,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7158774373259053,0.12534818941504178,0.15877437325905291,0.0,0.0,0.0
482013241003,0.135658914728682,0.0,0.838501291989664,0.0,0.0,0.0,0.0,0.0,0.8297872340425532,0.0638297872340425,0.1063829787234042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.06493506493506493,0.2077922077922078,0.0,0.0,0.0
482013241004,0.0762016412661196,0.114888628370457,0.808909730363423,0.0,0.0,0.0,0.0,0.0,0.8804780876494024,0.1195219123505976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7341176470588235,0.08941176470588236,0.17647058823529413,0.0,0.0,0.0
482013241005,0.0457296570275723,0.01546738399462,0.903833221250841,0.0,0.0,0.0,0.0,0.0,0.4753246753246753,0.2909090909090909,0.187012987012987,0.0467532467532467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832967032967033,0.05274725274725275,0.11428571428571428,0.0,0.0,0.0
482013242001,0.0386384544618215,0.0147194112235511,0.946642134314627,0.0,0.1899299401497464,0.12955966262206128,0.6515707106520461,0.0289396865761463,0.7506561679790027,0.1076115485564304,0.1259842519685039,0.0157480314960629,0.56802848629061,0.22055078480280035,0.17910267077077618,0.032318058135813586,0.1375568729656236,0.1375568729656236,0.1375568729656236,0.0,0.2751137459312472,0.2751137459312472,0.0,0.2751137459312472,0.0,0.1375568729656236,0.0,0.0,0.8769230769230769,0.046153846153846156,0.07692307692307693,0.7027693819040913,0.16920432823275972,0.12802628986314887
482013301001,0.0,0.969305331179321,0.0113085621970921,0.0,0.1324702765863164,0.5945954645988328,0.24254603665014837,0.030388222164702435,0.3271889400921659,0.5691244239631337,0.1036866359447004,0.0,0.4697024404118368,0.3243065469702178,0.1517263560730943,0.05426465654485101,0.0,0.0,0.0,0.0,3.351479795881222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001490312965723,0.01788375558867362,0.08196721311475409,0.8094689502492358,0.09440113468157389,0.0961299150691903
482013301002,0.0621225194132873,0.722174288179465,0.164797238999137,0.0224331320103538,0.14716927625607587,0.42619857966916935,0.3839488685113688,0.04268327556338606,0.6452380952380953,0.2666666666666666,0.0285714285714285,0.0595238095238095,0.565956160527206,0.23514840269298648,0.1543578850916431,0.04453755168816433,0.0,5.489850195278969,0.0,0.0,2.7449250976394843,2.7449250976394843,0.0,0.0,0.0,0.0,0.0,0.0,0.902547065337763,0.028792912513842746,0.06866002214839424,0.7774807583125614,0.11894916086013677,0.1035700808273018
482013301003,0.0081812460667086,0.448709880427942,0.543108873505349,0.0,0.08581625464567057,0.4583341515158268,0.4251387157398231,0.030710878098679617,0.6796973518284993,0.1853720050441362,0.1349306431273644,0.0,0.5737524640346967,0.25092508489941145,0.1485695320377317,0.026752919028160165,2.0292071804549043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8854073410922113,0.03222918531781558,0.08236347358997315,0.8180027358456118,0.07655305553439339,0.105444208619995
482013301004,0.0114874815905744,0.413843888070692,0.574668630338733,0.0,0.13291410046355753,0.3999607596308714,0.4320044374766239,0.035120702428947034,0.4144578313253012,0.408433734939759,0.1771084337349397,0.0,0.5371866678509506,0.25527519106927643,0.1728602524607672,0.03467788861900577,1.415876739382467,1.415876739382467,0.7079383696912335,0.7079383696912335,0.7079383696912335,0.7079383696912335,0.0,0.0,0.7079383696912335,0.7079383696912335,0.0,0.0,0.9057706355003652,0.03287070854638422,0.061358655953250546,0.7764679637749511,0.10718481005801024,0.11634722616703877
482013302001,0.0357289527720739,0.371663244353183,0.583983572895277,0.0,0.1059553592049982,0.38129903409084703,0.47677878128146794,0.03596682542268664,0.5244299674267101,0.2703583061889251,0.1954397394136807,0.009771986970684,0.5622944132825581,0.24767140021005105,0.15686940670954372,0.03316477979784715,1.145664269508568,2.004912471639994,1.145664269508568,2.577744606394278,1.718496404262852,2.577744606394278,0.0,0.859248202131426,0.286416067377142,0.286416067377142,0.0,0.0,0.9172690763052209,0.020080321285140562,0.06265060240963856,0.8108156403244451,0.08734401859687177,0.10184034107868326
482013302002,0.0159760359460809,0.402396405391912,0.581627558662007,0.0,0.09873157685937926,0.3787801494632227,0.48918452748258184,0.033303746194816165,0.6564774381368268,0.2882096069868995,0.0087336244541484,0.0465793304221251,0.5768512369921874,0.2418532926621945,0.15056227704194627,0.030733193303671753,4.203020566055599,7.355285990597299,0.0,1.0507551415138998,5.253775707569499,3.1522654245416994,2.1015102830278,0.0,0.0,0.0,0.0,0.0,0.9088541666666666,0.026041666666666668,0.06510416666666667,0.815608502315492,0.08219160042164982,0.10219989726285825
482013303011,0.0078320279953341,0.256290618230295,0.680386602232961,0.0393267788701883,0.12284353491508405,0.33791994061662833,0.49949240499572334,0.039744119472564315,0.4954068241469815,0.2591863517060367,0.2185039370078739,0.0269028871391076,0.5589825174696507,0.24191407901649284,0.1626210043386987,0.03648239917515768,2.8877232986350707,2.8877232986350707,0.0,1.6501275992200404,1.2375956994150303,1.6501275992200404,0.4125318998050101,0.4125318998050101,0.8250637996100202,0.0,0.0,0.0,0.8300258843830889,0.056945642795513375,0.11302847282139776,0.7838964815392322,0.1059498132548931,0.11015370520587468
482013303012,0.0350877192982456,0.150584795321637,0.803362573099415,0.0,0.11848410339310136,0.2823422677704845,0.5704411529977182,0.028732475838695877,0.4666666666666667,0.3388888888888889,0.1944444444444444,0.0,0.5237821397556363,0.2601500368140015,0.18289306311450437,0.033174760315857754,0.0,0.0,0.0,0.0,1.296677111272594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350515463917526,0.07403936269915651,0.09090909090909091,0.795215964413114,0.09665527280098542,0.10812876278590067
482013303021,0.0131715771230503,0.239168110918544,0.744540727902946,0.0031195840554592,0.10045826254028306,0.37662809421877685,0.4855888831036495,0.03732476013729059,0.548,0.328,0.124,0.0,0.5810393537649654,0.2377409391932933,0.14973391116347187,0.03148579587826952,1.197722659172378,1.5969635455631706,0.0,0.7984817727815853,0.3992408863907926,3.5931679775171337,0.0,1.197722659172378,0.0,0.0,0.0,0.0,0.840152235965747,0.058039961941008564,0.10180780209324453,0.8036136878621024,0.08949120289116695,0.10689510924673068
482013303022,0.103991596638655,0.277310924369748,0.600840336134454,0.016281512605042,0.09829007119055705,0.3612841767138621,0.5080855632504082,0.03234018884517267,0.476482617586912,0.3721881390593047,0.1329243353783231,0.0184049079754601,0.574774840597014,0.24885621596472582,0.14917125487792907,0.027197688560331106,1.4300523420780142,1.4300523420780142,2.8601046841560285,2.8601046841560285,2.8601046841560285,2.8601046841560285,0.0,1.4300523420780142,1.4300523420780142,1.4300523420780142,0.0,0.0,0.914780292942743,0.05193075898801598,0.033288948069241014,0.8158442350364071,0.08635779866338156,0.09779796630021137
482013303023,0.0068532267275842,0.707024557395774,0.275842375785266,0.0045688178183894,0.13847272937444496,0.360217404134216,0.45664340709274975,0.04466645939858941,0.5484496124031009,0.2848837209302326,0.1666666666666666,0.0,0.5429847911664586,0.2444716038531328,0.17143381744736827,0.04110978753304033,1.4237738514495064,1.4237738514495064,0.0,2.13566077717426,1.06783038858713,4.27132155434852,0.0,0.3559434628623766,1.06783038858713,0.0,0.0,0.0,0.9296591733139956,0.023205221174764323,0.04713560551124003,0.7748887433125816,0.11375916494819467,0.11135209173922359
482013303031,0.149122807017544,0.292606516290727,0.540726817042607,0.0,0.13903623177156596,0.33375653836789265,0.4718392418040435,0.055367988056497695,0.7443609022556391,0.2105263157894736,0.0,0.0451127819548872,0.6258827743741315,0.20875047074232983,0.13190211650823128,0.03346463837530738,1.754040147692005,5.262120443076015,0.0,1.754040147692005,11.401260959998032,15.786361329228043,0.0,0.8770200738460024,0.8770200738460024,0.0,0.0,0.0,0.9345088161209067,0.030226700251889168,0.03526448362720403,0.778692543572049,0.10829348601181567,0.11301397041613526
482013303032,0.242146596858639,0.198298429319372,0.541230366492147,0.0,0.14575096213999403,0.3540365798855689,0.450109843842143,0.05010261413229403,0.5391156462585034,0.3197278911564626,0.1241496598639455,0.0170068027210884,0.5623982238762795,0.23342374450674083,0.16496907284917342,0.039208958767806376,3.9169148516083454,3.2047485149522834,1.0682495049840943,0.712166336656063,1.0682495049840943,1.7804158416401574,0.0,0.3560831683280315,0.0,0.3560831683280315,0.0,0.0,0.8059914407988588,0.08416547788873038,0.10984308131241084,0.7626752763395177,0.12190848226950796,0.11541624139097437
482013303033,0.028906955736224,0.698283649503162,0.217705510388437,0.021680216802168,0.13983349349954188,0.3741422825804126,0.44602660108678976,0.03999762283325572,0.5725490196078432,0.1333333333333333,0.2274509803921569,0.0666666666666666,0.5423525589850943,0.22131656673654546,0.18238349994335487,0.05394737433500531,0.0,0.0,0.0,0.0,1.4060666986555943,0.0,0.7030333493277973,0.0,0.7030333493277973,0.0,0.0,0.0,0.9630071599045346,0.017899761336515514,0.01909307875894988,0.7862448221073816,0.11267400115848306,0.10108117673413528
482013304001,0.0641139804096171,0.0267141585040071,0.898486197684773,0.0,0.09492833562868763,0.36675011246708866,0.5003398945705302,0.03798165733369352,0.629757785467128,0.2837370242214533,0.0865051903114186,0.0,0.5787755310371592,0.2444673288224753,0.14749544817165489,0.02926169196871083,0.0,0.0,0.0,2.7874617909045187,6.504077512110544,3.716615721206025,0.0,0.0,0.0,0.0,0.0,0.9291539303015064,0.8271604938271605,0.04585537918871252,0.12698412698412698,0.808808260130712,0.08296989416534543,0.10822184570394246
482013304002,0.051698670605613,0.285081240768095,0.663220088626292,0.0,0.09173542307957083,0.3828606578275785,0.49421442819999095,0.03118949089285977,0.6003552397868561,0.2042628774422735,0.1953818827708703,0.0,0.5827331713738046,0.2409592248613962,0.15020509488392897,0.026102508880870276,3.5530943514469167,4.737459135262555,0.5921823919078194,0.5921823919078194,5.329641527170375,3.5530943514469167,0.0,0.0,0.5921823919078194,1.1843647838156388,0.5921823919078194,0.0,0.8565022421524664,0.04484304932735426,0.09865470852017937,0.819918312994465,0.080118214375088,0.09996347263044682
482013304003,0.0526623756582797,0.65886483323581,0.280280866003511,0.0,0.11007067188755171,0.39939374459873545,0.4580219634786881,0.03251362003502471,0.7691154422788606,0.1154422788605697,0.1154422788605697,0.0,0.587747459599216,0.21417920816540417,0.1559279869098715,0.042145345325508156,0.6217177392731047,0.6217177392731047,0.0,1.2434354785462094,2.486870957092419,3.108588696365524,0.0,0.0,0.6217177392731047,0.0,0.0,0.0,0.9245982694684796,0.027194066749072928,0.048207663782447466,0.8054724646410214,0.0937150913745854,0.10081244398439317
